,id,scaled_js,scaled_rp,scaled_corr,aggregated
17,music/Jazz/WhiplashSoundtrack-TooHipToRetiremp3,0.10439155335399698,0.2815183000568563,0.954272804592524,0.44672755266779235
18,music/Rock/Blink-182-Adam'sSongmp3,0.11651629840276674,0.3574347130261088,0.8774048917097739,0.45045196771288315
19,music/Rock/Radiohead-Creepmp3,0.14023411557931573,0.29128930116389956,0.9209401942855218,0.4508212036762456
20,music/Pop/DavidBowie-LifeOnMarsmp3,0.11155404842639455,0.34888135609791315,0.9018090080346987,0.4540814708530021
21,music/HipHop/KidCudi-MrRagermp3,0.12462249000022328,0.312678663019641,0.9264541174034409,0.4545850901411017
22,music/WorldMusic/Wardruna-Wunjomp3,0.13450332225808156,0.31276703094306246,0.9235131025637733,0.4569278185883057
23,music/Metal/Amorphis-HouseOfSleepmp3,0.11671841322779862,0.29368461243708954,0.9614334779065261,0.45727883452380474
24,music/Metal/Gojira-Globalwarmingmp3,0.10431711398717029,0.34981055891395446,0.9220383669387546,0.4587220132799598
25,music/Jazz/MichaelWollnyVincentPeiraniTheKissmp3,0.24201288222796472,0.3415365950372574,0.7959852283826004,0.45984490188260757
26,music/Jazz/WhiplashSoundtrack-Caravanmp3,0.14918948938455995,0.26374814521369244,0.9667366096270806,0.4598914147417777
27,music/Metal/DarkTranquillity-PunishMyHeavenmp3,0.10052907330160285,0.30084887731373544,0.9814985653909092,0.46095883866874915
28,music/Metal/Uada-BlackAutumnWhiteSpringmp3,0.15062918887451412,0.27308132556397535,0.9613386407830101,0.4616830517404999
29,music/Reggae/BobMarley-NoWomanNoCrymp3,0.1189921925091241,0.36130452300875104,0.9069562022380462,0.4624176392519738
30,music/Jazz/EricBibbCelticRootsEnsemble-StJamesInfirmarymp3,0.10663615164124392,0.31717908154516766,0.9640739076086643,0.46262971359835864
31,music/Soundtrack/MassEffect3-LeavingEarthmp3,0.13656652087576732,0.33794032608139773,0.91554590120498,0.4633509160540484
32,music/Soundtrack/GameOfThrones-MainTitlesmp3,0.16003858745755006,0.2922293854556175,0.9411221838618737,0.46446338559168043
33,music/Rock/twentyonepilots-CarRadiomp3,0.1421299260725404,0.36038363993869144,0.8960754129446439,0.46619632631862523
34,music/Electronic/Fytch-InTheseShadows(featCarmenForbes)mp3,0.15408534364217266,0.38754206407163294,0.8700593280636423,0.4705622452591493
35,music/Pop/ElectricLightOrchestra-MrBlueSkymp3,0.1252798878446528,0.346189753758081,0.9442317702144437,0.4719004706057259
36,music/Soundtrack/TheWitcher3-TheFieldsofArdSkelligmp3,0.13313260222193346,0.3467341565714148,0.940530737053441,0.47346583194892977
37,music/Metal/SystemOfADown-Toxicitymp3,0.09595910737719154,0.3869102804233839,0.9479341540954449,0.4769345139653401
38,music/Klassik/JStraussI_Radetzky-MarschOp228mp3,0.1470971930844618,0.339538445875211,0.9461758734351665,0.47760383746494645
39,music/Klassik/Liszt-Totentanzmp3,0.1762983803975435,0.3682975750337678,0.8928277761540929,0.47914124386180146
40,music/Pop/AnnaBurch-2Cool2Caremp3,0.15341970690350099,0.35510302195736076,0.9308440245737468,0.4797889178115362
41,music/Soundtrack/Vikings-FlokiAppearstoKillAthelstanmp3,0.12943495273097386,0.34286925852919675,0.97109466472164,0.4811329586606035
42,music/Soundtrack/Interstellar-NoTimeforCautionmp3,0.14658372230936148,0.3775476284305556,0.9214511055356739,0.4818608187585303
43,music/Pop/AliottaHaynesJeremiah-LakeShoreDrivemp3,0.15359836584336106,0.3391986524079695,0.9636976350342071,0.4854982177618459
44,music/Klassik/Mozart_RequiemInDMinorK626-3Sequentia_Lacrimosamp3,0.1523808669320258,0.3880303438527512,0.9173632453098204,0.4859248186981991
45,music/Pop/DuaLipa-NewLovemp3,0.05372088613858469,0.4668672461847619,0.9380661529227656,0.4862180950820374
46,music/WorldMusic/EstasTonne-TheSongoftheButterflymp3,0.16780638101298034,0.3816218127382174,0.9179700026682036,0.48913273213980046
47,music/Soundtrack/Outlander-DanceoftheDruids(featRayaYarbrough)mp3,0.1537703144391641,0.37059638665441297,0.9459002729454684,0.4900889913463485
48,music/Jazz/PaoloFresuJanLundgren-Kristallendenfinamp3,0.2219798385792066,0.3383624004262718,0.9137821246457059,0.49137478788372807
49,music/Rock/RedHotChiliPeppers-Snow(HeyOh)mp3,0.13766972780546205,0.44139500424166034,0.8972477510404503,0.4921041610291909
50,music/Klassik/Bach-Toccaqta&FugueDMinorBWV565Toccatamp3,0.20140688119402,0.33733669795768567,0.9421772187377504,0.493640265963152
51,music/WorldMusic/TheHU-YuveYuveYump3,0.13147682295952742,0.4014952886735636,0.9527060578289086,0.4952260564873332
52,music/Metal/InFlames-TheNewWordmp3,0.18370938612816332,0.31551828163120416,0.9868574837810169,0.4953617171801281
53,music/Rock/BillyTalent-CurefortheEnemymp3,0.11791218840130878,0.39726420429761417,0.9729706459077967,0.49604901286890657
54,music/WorldMusic/TheHU-WolfTotemmp3,0.12035942425822259,0.39271887324505067,0.9847187701809088,0.4992656892280607
55,music/Metal/JudasPriest-Painkillermp3,0.21003785915282763,0.3167370304090946,0.9713624297351533,0.4993791064323585
56,music/Rock/RiseAgainst-PrayeroftheRefugeemp3,0.18982557347377269,0.3503829997412888,0.9596769883859015,0.49996185386698766
57,music/Klassik/Rachmaninoff-TheIsleoftheDeadOp29mp3,0.20274684478965493,0.42134187819816676,0.880157311669158,0.5014153448856599
58,music/Pop/FoolsGarden-LemonTreemp3,0.11778120031095453,0.4348972356257351,0.9518610249535627,0.5015131536300842
59,music/Soundtrack/PiratesOfTheCarribean-HansZimmer-DavyJonesmp3,0.14247261767306946,0.4044395856710096,0.9636342516738611,0.5035154850059801
60,music/Electronic/MartinGarrix-Animals(OriginalMix)mp3,0.1335202359666009,0.4197617845206473,0.9581474895566277,0.5038098366812919
61,music/Electronic/AlanWalker-Fadedmp3,0.13850402077705162,0.44349162723326424,0.9421867983789181,0.508060815463078
62,music/Metal/Metallica-MothIntoFlamemp3,0.1859368030287791,0.3662488963410415,0.9875728090537487,0.5132528361411898
63,music/WorldMusic/AndreyVinogradov-MedievalTunemp3,0.25630000818285237,0.3635687160253537,0.9280693034711706,0.5159793425597922
64,music/Pop/Sigrid-Strangersmp3,0.11382830715225695,0.4952519632720348,0.9524297420644048,0.5205033374962322
65,music/Metal/Eluveitie-Neverlandmp3,0.1751471282171977,0.4142778028049107,0.9812110528969209,0.5235453279730098
66,music/Rock/Wallows-Scrawny[Explicit]mp3,0.10933101094915858,0.5079314911692242,0.9565266238232378,0.5245963753138735
67,music/Reggae/DamianMarley-Confrontationmp3,0.1169056220103507,0.4604045427129178,1.0,0.5257700549077561
68,music/Klassik/LangLang_LaCampanellaIIetudeforpianoinGsharpminor(GrandPaganiniÉtudeNo3)S1413(LWA1733)mp3,0.3271896159013796,0.3656727891849695,0.8897726449453564,0.5275450166772352
69,music/Rock/TheOffspring-You'reGonnaGoFarKidmp3,0.1668039741330964,0.502234862386701,0.9165845153459098,0.5285411172885691
70,music/Klassik/Rachmaninov-PréludeinCsharpminorOp3No2mp3,0.3455448348816669,0.38976303671292384,0.862895627445333,0.5327344996799747
71,music/Pop/Halsey-HeavenInHidingmp3,0.16352540077558292,0.4951160270834524,0.9443060170525207,0.5343158149705186
72,music/Klassik/AliceSaraOtt-PréludeinDFlatMajor(_Raindrop_)Op28No15mp3,0.39101700813024914,0.3871131741156439,0.8385357494328662,0.5388886438929198
73,music/HipHop/Romano-Köpenickmp3,0.0843259848010445,0.5720818561475496,0.9606702272493349,0.539026022732643
74,music/Jazz/RaphaelWressnig-SeptemberNightsmp3,0.1116202758379812,0.564549289747516,0.959481592797438,0.5452170527943118
75,music/Jazz/KeithJarrett-PartIITokyomp3,0.39839476448775496,0.3893028889542352,0.858236017631874,0.5486445570246213
76,music/Reggae/DamianMarley-Pimpa'sParadisemp3,0.13947535299314684,0.594432642208431,0.9627881766728207,0.5655653906247995
77,music/Pop/CamilaCabello-Havanamp3,0.13457192308654742,0.6331714476846853,0.9379480061249716,0.5685637922987348
78,music/Electronic/Kadebostany-EarlyMorningDreams(KledMoneRemix)mp3,0.13149168751235535,0.6434010219092284,0.9331615626640606,0.5693514240285481
79,music/Reggae/DamianMarley-TheMasterHasComeBackmp3,0.07049181705791012,0.6662916043704142,0.9719416089167185,0.5695750101150143
80,music/Electronic/CaravanPalace-LoneDiggermp3,0.1309892057808765,0.6401895529560763,0.9461927901128818,0.5724571829499449
81,music/Electronic/MiikeSnow-GenghisKhanmp3,0.12705229894602893,0.683074647205167,0.9105742426882573,0.5735670629464844
82,music/Reggae/DamianMarley-Beautifulmp3,0.04652876452251874,0.71744295380501,0.9688151565644999,0.5775956249640096
83,music/HipHop/PrinzPi-KompassohneNordenmp3,0.13690325409766882,0.6740333865295698,0.9401437831876965,0.5836934746049783
84,music/Reggae/DamianMarley-WelcomeToJamrockmp3,0.1604391660832391,0.6480988111318013,0.9527990736284906,0.587112350281177
85,music/Reggae/DamianMarley-RoadToZionmp3,0.1244682605015542,0.7001704560837743,0.9557954924199512,0.5934780696684265
86,music/HipHop/KontraK-ErfolgistkeinGlückmp3,0.08918087187568897,0.7301673237229143,0.9733066103602059,0.5975516019862698
87,music/HipHop/IceCube-ItWasAGoodDaymp3,0.13389224384956017,0.6899902832887608,0.9982219158820838,0.6073681476734683
88,music/HipHop/ChiddyBang-OppositeOfAdultsmp3,0.08289115225118163,0.7938623588745461,0.9648676230486999,0.613873711391476
89,music/HipHop/Grits-HereWeGomp3,0.10369363743631228,0.7734898391929413,0.9644810944550498,0.6138881903614345
90,music/Electronic/Marshmello&Anne-Marie-Friendsmp3,0.07433424304391079,0.8053646662174317,0.9634153744966409,0.6143714279193278
91,music/Reggae/DamianMarley-Move!mp3,0.09616378065528032,0.7719711330196711,0.9889136180603028,0.6190161772450847
92,music/HipHop/Sido-Springraufmp3,0.11690408450220097,0.7810746742795946,0.9826137657409517,0.6268641748409157
93,music/Reggae/DamianMarley-HeyGirlmp3,0.1522031869518757,0.8140839480231156,0.979563629525398,0.6486169215001297
94,music/Reggae/DamianMarley-AllNightmp3,0.06455214492170815,0.9513140686246492,0.9789573757921236,0.6649411964461603
95,music/HipHop/257ers-Auseinandamp3,0.1361536272669541,0.915547245628232,0.9445441531350489,0.665415008676745
96,music/HipHop/DrDre-StillDRE[featSnoopDogg]mp3,0.16896257126032538,0.8725813511342682,0.9949816359072302,0.6788418527672745
97,music/Pop/MichaelJackson-TheyDon'tCareAboutUsmp3,0.16341389585405675,1.0,0.9913697081628343,0.7182612013389637
98,music/Klassik/Beethoven-FürElisemp3,1.0,0.41698759577578765,0.9328779074671656,0.7832885010809845
